sale_id,customer_id,product_id,quantity,sale_date
S02729,C167,P006,4,2025-12-18
S02730,C623,P007,1,2025-03-15
S02731,C074,P014,2,2025-08-21
S02732,C931,P021,4,2025-02-21
S02733,C742,P017,2,2025-01-07
S02734,C618,P004,4,2025-07-16
S02735,C022,P004,1,2025-11-26
S02736,C958,P002,2,2025-05-08
S02737,C789,P003,3,2025-03-15
S02738,C962,P021,5,2025-01-07
S02739,C812,P001,1,2025-10-05
S02740,C754,P011,1,2025-04-14
S02741,C143,P016,5,2025-08-16
S02742,C836,P006,3,2025-06-19
S02743,C491,P005,2,2025-01-29
S02744,C557,P001,3,2025-11-18
S02745,C557,P004,1,2025-01-23
S02746,C106,P018,3,2025-02-22
S02747,C524,P014,2,2025-01-01
S02748,C935,P008,1,2025-04-27
S02749,C438,P013,2,2025-06-30
S02750,C672,P010,2,2025-12-17
S02751,C394,P022,1,2025-09-09
S02752,C174,P004,2,2025-02-22
S02753,C980,P010,3,2025-02-09
S02754,C631,P011,1,2025-07-04
S02755,C946,P003,1,2025-11-06
S02756,C155,P006,4,2025-09-29
S02757,C343,P020,2,2025-12-14
S02758,C436,P005,3,2025-11-16
S02759,C838,P010,3,2025-02-23
S02760,C278,P016,3,2025-05-16
S02761,C831,P001,1,2025-01-02
S02762,C883,P005,2,2025-06-13
S02763,C152,P013,4,2025-09-02
S02764,C835,P003,1,2025-10-23
S02765,C438,P009,2,2025-02-16
S02766,C331,P005,2,2025-07-17
S02767,C362,P011,4,2025-08-06
S02768,C493,P001,4,2025-11-05
S02769,C813,P021,3,2025-03-12
S02770,C822,P021,2,2025-07-16
S02771,C429,P018,4,2025-10-03
S02772,C547,P016,5,2025-10-02
S02773,C842,P008,4,2025-02-12
S02774,C595,P001,4,2025-09-27
S02775,C592,P001,2,2025-12-26
S02776,C090,P008,3,2025-01-02
S02777,C209,P001,3,2025-10-13
S02778,C486,P005,1,2025-01-31
S02779,C934,P012,3,2025-03-13
S02780,C302,P015,2,2025-10-10
S02781,C996,P014,2,2025-04-18
S02782,C848,P008,1,2025-03-12
S02783,C121,P001,2,2025-07-13
S02784,C751,P001,4,2025-07-10
S02785,C056,P001,1,2025-12-06
S02786,C596,P003,4,2025-11-01
S02787,C892,P006,1,2025-03-17
S02788,C375,P005,1,2025-05-06
S02789,C079,P001,5,2025-08-02
S02790,C154,P006,4,2025-03-13
S02791,C767,P017,3,2025-08-29
S02792,C422,P011,4,2025-11-27
S02793,C712,P001,3,2025-02-26
S02794,C160,P002,1,2025-11-06
S02795,C770,P006,5,2025-03-24
S02796,C012,P013,4,2025-12-15
S02797,C971,P015,5,2025-12-31
S02798,C850,P009,5,2025-09-14
S02799,C314,P001,2,2025-08-05
S02800,C954,P006,3,2025-02-17
S02801,C535,P013,2,2025-04-19
S02802,C411,P020,1,2025-04-23
S02803,C402,P006,5,2025-11-06
S02804,C862,P003,4,2025-09-02
S02805,C321,P021,4,2025-07-14
S02806,C169,P002,3,2025-11-28
S02807,C435,P007,3,2025-02-25
S02808,C107,P003,3,2025-11-05
S02809,C798,P011,1,2025-05-03
S02810,C289,P006,5,2025-02-24
S02811,C067,P007,5,2025-01-06
S02812,C775,P010,2,2025-10-10
S02813,C207,P021,1,2025-05-04
S02814,C276,P003,5,2025-10-17
S02815,C046,P019,4,2025-01-24
S02816,C050,P011,1,2025-06-08
S02817,C009,P012,3,2025-07-23
S02818,C513,P007,3,2025-07-20
S02819,C744,P012,2,2025-12-26
S02820,C691,P004,3,2025-07-28
S02821,C919,P017,1,2025-09-15
S02822,C827,P005,1,2025-10-28
S02823,C816,P013,4,2025-10-28
S02824,C890,P002,3,2025-03-24
S02825,C156,P022,4,2025-02-10
S02826,C907,P021,1,2025-04-29
S02827,C906,P007,2,2025-03-24
S02828,C987,P017,5,2025-11-08
S02829,C668,P017,3,2025-08-18
S02830,C805,P005,3,2025-05-29
S02831,C369,P020,4,2025-01-21
S02832,C913,P001,4,2025-05-03
S02833,C214,P020,5,2025-02-08
S02834,C982,P005,5,2025-11-18
S02835,C510,P004,1,2025-03-15
S02836,C785,P010,5,2025-02-14
S02837,C511,P004,4,2025-06-10
S02838,C174,P010,2,2025-02-04
S02839,C287,P019,3,2025-06-30
S02840,C092,P003,2,2025-12-30
S02841,C791,P015,3,2025-08-31
S02842,,P009,4,2025-11-29
S02843,C947,P005,1,2025-10-19
S02844,C500,P002,3,2025-05-27
S02845,C411,P014,5,2025-12-15
S02846,C133,P015,3,2025-09-20
S02847,C866,P020,3,2025-07-11
S02848,C086,P022,4,2025-09-17
S02849,C461,P009,1,2025-11-14
S02850,C9999,P021,1,2025-05-06
S02851,C717,P018,1,2025-03-21
S02852,C874,P004,3,2025-07-12
S02853,C163,P019,4,2025-02-07
S02854,C229,P013,4,2025-12-09
S02855,C096,P012,4,2025-08-28
S02856,C658,P018,4,2025-02-25
S02857,C088,P006,1,2025-07-23
S02858,C787,P014,2,2025-07-25
S02859,C337,P003,3,2025-06-25
S02860,C619,P016,2,2025-12-26
S02861,C760,P016,1,2025-05-23
S02862,C466,P002,5,2025-03-21
S02863,C972,P016,2,2025-11-24
S02864,C219,P011,5,2025-01-17
S02865,C616,P013,1,2025-07-05
S02866,C809,P014,4,2025-04-20
S02867,C056,P007,1,2025-12-17
S02868,C434,P009,3,2025-11-22
S02869,C181,P003,2,2025-02-05
S02870,C281,P013,1,2025-06-02
S02871,C895,P001,4,2025-08-03
S02872,C538,P007,3,2025-04-05
S02873,C851,P002,1,2025-08-08
S02874,C351,P010,2,2025-04-12
S02875,C358,P014,4,2025-09-01
S02876,C549,P001,2,2025-12-23
S02877,C448,P012,5,2025-07-19
S02878,C843,P001,5,2025-11-02
S02879,C204,P003,5,2025-11-12
S02880,C149,P011,3,2025-01-08
S02881,C155,P015,2,2025-09-13
S02882,C886,P011,1,2025-12-12
S02883,C417,P009,5,2025-01-02
S02884,C462,P005,4,2025-11-24
S02885,C993,P019,1,2025-01-19
S02886,C224,P007,4,2025-12-23
S02887,C560,P006,5,2025-07-13
S02888,C222,P012,2,2025-04-08
S02889,C996,P022,5,2025-01-08
S02890,C380,P012,1,2025-06-04
S02891,C919,P010,5,2025-03-05
S02892,C717,P016,4,2025-07-31
S02893,C421,P012,3,2025-10-05
S02894,C437,P017,3,2025-02-28
S02895,C949,P006,4,2025-08-08
S02896,C383,P006,5,2025-11-01
S02897,C167,P018,4,2025-07-15
S02898,C292,P022,4,2025-11-21
S02899,C291,P001,5,2025-02-20
S02900,C090,P004,1,2025-11-29
S02901,C017,P020,4,2025-02-23
S02902,C509,P020,5,2025-02-21
S02903,C649,P015,5,2025-10-25
S02904,C826,P002,3,2025-08-04
S02905,C217,P008,4,2025-10-10
S02906,C391,P004,2,2025-08-29
S02907,C974,P004,3,2025-08-26
S02908,C423,P021,4,2025-01-04
S02909,C963,P012,2,2025-09-17
S02910,C291,P009,3,2025-06-07
S02911,C859,P014,2,2025-01-03
S02912,C922,P014,1,2025-01-08
S02913,C027,P005,3,2025-09-23
S02914,C840,P020,3,2025-06-21
S02915,C175,P019,4,2025-05-04
S02916,C570,P013,2,2025-11-12
S02917,C660,P013,1,2025-10-23
S02918,C440,P005,4,2025-03-30
S02919,C413,P011,5,2025-03-23
S02920,C448,P008,1,2025-12-30
S02921,C821,P005,5,2025-03-02
S02922,C647,P019,4,2025-11-18
S02923,C939,P009,5,2025-03-23
S02924,C972,P011,2,2025-02-17
S02925,C096,P001,4,2025-01-06
S02926,C644,P019,2,2025-01-15
S02927,C633,P001,5,2025-02-10
S02928,C586,P013,1,2025-03-08
S02929,C465,P021,3,2025-04-06
S02930,C246,P021,2,2025-06-02
S02931,C199,P018,2,2025-07-13
S02932,C789,P009,1,2025-05-21
S02933,C085,P005,1,2025-11-23
S02934,C594,P004,1,2025-08-24
S02935,C950,P020,1,2025-02-24
S02936,C146,P010,3,2025-04-03
S02937,C096,P003,4,2025-07-05
S02938,C935,P007,4,2025-02-21
S02939,C503,P001,4,2025-02-07
S02940,C499,P021,1,2025-04-18
S02941,C704,P014,4,2025-06-10
S02942,C649,P015,2,2025-04-03
S02943,C306,P001,2,2025-12-04
S02944,C581,P021,5,2025-01-17
S02945,C121,P011,3,2025-09-05
S02946,C629,P020,5,2025-01-03
S02947,C163,P017,3,2025-03-04
S02948,C198,P020,1,2025-10-02
S02949,C024,P017,5,2025-03-20
S02950,C222,P012,1,2025-04-22
S02951,C031,P011,2,2025-04-23
S02952,C086,P001,2,2025-05-18
S02953,C281,P016,2,2025-02-17
S02954,C357,P001,5,2025-11-30
S02955,C302,P015,4,2025-08-12
S02956,C525,P013,2,2025-05-09
S02957,C178,P007,3,2025-07-21
S02958,C106,P019,5,2025-06-09
S02959,C170,P007,4,2025-08-10
S02960,C905,P015,4,2025-11-02
S02961,C766,P009,3,2025-11-15
S02962,C111,P020,4,2025-08-08
S02963,C205,P019,3,2025-07-11
S02964,C920,P021,1,2025-08-19
S02965,C172,P002,5,2025-05-10
S02966,C601,P014,3,2025-11-06
S02967,C847,P021,5,2025-06-30
S02968,C408,P001,1,2025-04-03
S02969,C829,P011,4,2025-04-06
S02970,C367,P008,1,2025-04-21
S02971,C673,P012,3,2025-03-16
S02972,C799,P011,1,2025-01-05
S02973,C327,P001,1,2025-06-18
S02974,C219,P015,5,2025-06-14
S02975,C921,P008,5,2025-02-03
S02976,C395,P010,5,2025-04-19
S02977,C540,P007,1,2025-10-15
S02978,C285,P001,5,2025-12-10
S02979,C077,P019,4,2025-12-16
S02980,C775,P014,3,2025-06-13
S02981,C203,P007,1,2025-09-10
S02982,C511,P002,3,2025-08-04
S02983,C123,P004,4,2025-03-29
S02984,C616,P011,5,2025-07-16
S02985,C243,P019,1,2025-05-26
S02986,C019,P021,5,2025-01-03
S02987,C934,P015,3,2025-03-09
S02988,C862,P013,1,2025-10-01
S02989,C941,P017,1,2025-06-22
S02990,C661,P001,1,2025-08-29
S02991,C098,P014,3,2025-05-21
S02992,C325,P012,4,2025-02-10
S02993,C570,P011,4,2025-11-10
S02994,C049,P013,3,2025-12-23
S02995,C466,P016,1,2025-07-11
S02996,C961,P020,1,2025-01-15
S02997,C230,P002,1,2025-03-13
S02998,C108,P011,4,2025-04-26
S02999,C175,P003,2,2025-07-08
S03000,C836,P018,1,2025-12-19
S03001,C889,P002,3,2025-01-23
S03002,C114,P002,3,2025-02-08
S03003,C271,P011,5,2025-07-14
S03004,C277,P001,2,2025-03-12
S03005,C598,P015,1,2025-03-06
S03006,C327,P005,5,2025-07-31
S03007,C653,P015,1,2025-09-25
S03008,C541,P008,5,2025-09-02
S03009,C678,P016,3,2025-06-14
S03010,C792,P016,2,2025-02-17
S03011,C271,P010,1,2025-06-30
S03012,C572,P008,2,2025-12-22
S03013,C080,P003,4,2025-01-31
S03014,C218,P001,2,2025-08-28
S03015,C839,P013,2,2025-09-07
S03016,C108,P011,2,2025-10-30
S03017,C780,P017,5,2025-06-10
S03018,C779,P010,4,2025-12-02
S03019,C158,P017,1,2025-03-08
S03020,C225,P012,4,2025-08-20
S03021,C889,P020,5,2025-04-14
S03022,C799,P013,2,2025-02-05
S03023,C285,P014,2,2025-12-18
S03024,C315,P019,1,2025-03-17
S03025,C473,P004,1,2025-05-04
S03026,C017,P015,2,2025-05-17
S03027,C030,P016,5,2025-08-20
S03028,C361,P009,1,2025-10-09
S03029,C087,P012,4,2025-04-19
S03030,C155,P013,5,2025-08-09
S03031,C521,P011,1,2025-08-14
S03032,C280,P012,1,2025-01-26
S03033,C665,P013,4,2025-04-10
S03034,C302,P007,4,2025-04-01
S03035,C609,P009,5,2025-11-08
S03036,C506,P017,4,2025-02-25
S03037,C698,P002,2,2025-02-26
S03038,C225,P004,1,2025-01-19
S03039,C590,P009,2,2025-02-03
S03040,C545,P004,3,2025-04-26
S03041,C904,P020,4,2025-07-20
S03042,C403,P004,2,2025-12-21
S03043,C275,P016,2,2025-03-29
S03044,C805,P007,3,2025-11-23
S03045,C295,P001,5,2025-05-28
S03046,C752,P001,1,2025-04-05
S03047,C516,P001,5,2025-09-02
S03048,C757,P010,2,2025-03-29
S03049,C323,P022,1,2025-03-27
S03050,C192,P011,4,2025-03-14
S03051,C986,P001,4,2025-08-08
S03052,C343,P001,2,2025-05-16
S03053,C903,P003,2,2025-12-14
S03054,C779,P001,5,2025-06-30
S03055,C993,P016,5,2025-01-01
S03056,C501,P008,4,2025-02-26
S03057,C047,P001,5,2025-12-15
S03058,C298,P008,5,2025-09-15
S03059,C172,P005,1,2025-02-21
S03060,C312,P011,4,2025-09-09
S03061,C753,P012,5,2025-05-12
S03062,C680,P016,3,2025-07-06
S03063,C470,P001,3,2025-06-04
S03064,C728,P011,5,2025-12-06
S03065,C878,P020,4,2025-02-27
S03066,C277,P022,5,2025-11-24
S03067,C022,P005,4,2025-04-23
S03068,C676,P005,3,2025-09-12
S03069,C032,P008,5,2025-12-23
S03070,C997,P014,3,2025-04-16
S03071,C763,P003,2,2025-07-13
S03072,C655,P004,3,2025-11-17
S03073,C696,P018,4,2025-09-27
S03074,C180,P009,3,2025-06-19
S03075,C401,P019,4,2025-05-22
S03076,C317,P007,1,2025-10-24
S03077,C533,P001,3,2025-11-10
S03078,C126,P014,4,2025-10-18
S03079,C992,P012,3,2025-02-26
S03080,C993,P001,4,2025-12-17
S03081,C151,P015,2,2025-09-25
S03082,C990,P010,5,2025-10-13
S03083,C681,P006,3,2025-09-07
S03084,C296,P003,3,2025-01-08
S03085,C465,P002,2,2025-05-25
S03086,C846,P019,1,2025-01-28
S03087,C501,P010,1,2025-08-09
S03088,C361,P022,1,2025-01-26
S03089,C258,P005,3,2025-05-26
S03090,C805,P017,5,2025-03-21
S03091,C977,P003,3,2025-03-15
S03092,C751,P007,4,2025-10-27
S03093,C941,P003,3,2025-04-23
S03094,C033,P016,3,2025-05-08
S03095,C832,P022,4,2025-08-05
S03096,C409,P004,3,2025-06-04
S03097,C612,P010,2,2025-10-16
S03098,C447,P022,3,2025-10-24
S03099,C143,P022,2,2025-05-09
S03100,C139,P014,5,2025-04-13
S03101,C309,P010,1,2025-06-02
S03102,C581,P021,4,2025-10-07
S03103,C188,P013,4,2025-02-19
S03104,C142,P017,4,2025-12-22
S03105,C321,P017,3,2025-08-28
S03106,C363,P014,4,2025-08-04
S03107,C985,P014,4,2025-01-15
S03108,C935,P018,1,2025-08-04
S03109,C091,P005,5,2025-06-04
S03110,C806,P008,5,2025-09-20
S03111,C383,P005,5,2025-10-06
S03112,C922,P019,3,2025-01-28
S03113,C774,P013,2,2025-07-26
S03114,C687,P001,4,2025-09-23
S03115,C472,P002,1,2025-01-29
S03116,C277,P021,1,2025-06-20
S03117,C609,P004,3,2025-10-17
S03118,C494,P001,3,2025-02-01
S03119,C125,P019,5,2025-01-28
S03120,C719,P007,5,2025-03-15
S03121,C576,P016,2,2025-04-25
S03122,C917,P022,2,2025-06-04
S03123,C644,P010,1,2025-09-06
S03124,C639,P001,2,2025-02-28
S03125,C069,P001,2,2025-11-06
S03126,C902,P004,5,2025-02-19
S03127,C254,P007,1,2025-08-31
S03128,C026,P017,4,2025-07-20
S03129,C057,P004,3,2025-07-27
S03130,C496,P006,2,2025-10-07
S03131,C267,P020,4,2025-12-03
S03132,C632,P004,4,2025-03-16
S03133,C652,P001,2,2025-03-14
S03134,C839,P022,2,2025-03-29
S03135,C524,P001,5,2025-04-13
S03136,C488,P016,3,2025-05-29
S03137,C684,P004,5,2025-09-10
S03138,C377,P022,3,2025-07-20
S03139,C396,P001,1,2025-08-26
S03140,C427,P014,2,2025-01-15
S03141,C291,P015,1,2025-10-16
S03142,C399,P001,5,2025-06-05
S03143,C035,P021,5,2025-08-16
S03144,C044,P012,2,2025-08-28
S03145,C904,P015,3,2025-01-05
S03146,C163,P012,5,2025-09-15
S03147,C216,P012,5,2025-07-19
S03148,C526,P003,2,2025-12-02
S03149,C156,P012,5,2025-06-23
S03150,C471,P001,2,2025-05-23
S03151,C804,P022,3,2025-07-21
S03152,C070,P021,4,2025-07-12
S03153,C986,P016,5,2025-12-04
S03154,C185,P019,5,2025-12-04
S03155,C539,P009,2,2025-12-24
S03156,C332,P019,5,2025-06-28
S03157,C599,P020,4,2025-02-04
S03158,C047,P001,2,2025-04-29
S03159,C099,P022,1,2025-09-13
S03160,C957,P022,4,2025-06-15
S03161,C779,P008,2,2025-02-23
S03162,C922,P006,4,2025-08-04
S03163,C945,P003,1,2025-11-10
S03164,C257,P004,1,2025-02-07
S03165,C453,P012,5,2025-11-20
S03166,C861,P001,2,2025-06-14
S03167,C111,P001,4,2025-07-13
S03168,C137,P021,5,2025-10-12
S03169,C205,P007,3,2025-09-09
S03170,C449,P022,3,2025-04-26
S03171,C207,P006,4,2025-09-28
S03172,C829,P007,1,2025-10-26
S03173,C025,P021,1,2025-04-15
S03174,C035,P005,1,2025-07-04
S03175,C793,P014,5,2025-10-07
S03176,C886,P003,3,2025-04-05
S03177,C699,P021,5,2025-09-12
S03178,C195,P007,5,2025-08-31
S03179,C513,P012,3,2025-11-13
S03180,C922,P018,2,2025-02-04
S03181,C450,P014,4,2025-02-06
S03182,C583,P003,2,2025-09-22
S03183,C306,P004,1,2025-09-13
S03184,C237,P002,5,2025-10-04
S03185,C339,P001,2,2025-05-29
S03186,C945,P009,4,2025-12-27
S03187,C367,P003,2,2025-05-28
S03188,C077,P018,5,2025-05-04
S03189,C874,P017,5,2025-09-14
S03190,C320,P013,5,2025-01-30
S03191,C560,P001,1,2025-10-26
S03192,C483,P009,1,2025-01-17
S03193,C347,P014,3,2025-04-13
S03194,C343,P002,2,2025-04-15
S03195,C561,P011,1,2025-05-01
S03196,C506,P003,5,2025-11-09
S03197,C720,P002,3,2025-02-06
S03198,C973,P014,5,2025-11-10
S03199,C952,P003,5,2025-09-03
S03200,C970,P005,3,2025-01-22
S03201,C107,P002,4,2025-09-17
S03202,C231,P021,3,2025-08-09
S03203,C490,P010,2,2025-01-11
S03204,C954,P002,1,2025-04-11
S03205,C548,P020,4,2025-12-16
S03206,C701,P001,5,2025-09-04
S03207,C054,P013,4,2025-12-23
S03208,C129,P014,4,2025-10-09
S03209,C142,P004,4,2025-03-02
S03210,C919,P020,3,2025-06-30
S03211,C199,P011,4,2025-01-30
S03212,C244,P008,1,2025-10-29
S03213,C011,P008,4,2025-10-02
S03214,C582,P002,1,2025-05-08
S03215,C833,P002,1,2025-01-30
S03216,C130,P015,2,2025-05-25
S03217,C045,P011,3,2025-11-05
S03218,C671,P008,3,2025-03-08
S03219,C621,P013,4,2025-12-03
S03220,C126,P022,1,2025-02-09
S03221,C257,P018,2,2025-09-11
S03222,C723,P012,2,2025-08-16
S03223,C731,P010,3,2025-10-10
S03224,C300,P021,2,2025-09-27
S03225,C915,P009,3,2025-12-24
S03226,C555,P017,1,2025-01-28
S03227,C355,P014,5,2025-09-06
S03228,C287,P003,2,2025-03-12
S03229,C862,P017,2,2025-06-06
S03230,C760,P018,2,2025-03-04
S03231,C382,P005,1,2025-05-01
S03232,C716,P015,4,2025-02-28
S03233,C022,P016,1,2025-05-19
S03234,C285,P019,4,2025-06-03
S03235,C848,P003,1,2025-05-23
S03236,C876,P020,4,2025-09-11
S03237,C020,P013,4,2025-08-16
S03238,C046,P008,2,2025-07-14
S03239,C189,P022,4,2025-09-30
S03240,C054,P022,3,2025-01-17
S03241,C555,P012,1,2025-11-08
S03242,C773,P011,3,2025-10-30
S03243,C222,P001,3,2025-11-15
S03244,C445,P014,1,2025-02-25
S03245,C567,P013,3,2025-10-01
S03246,C475,P014,5,2025-10-18
S03247,C788,P017,3,2025-03-25
S03248,C984,P013,4,2025-05-02
S03249,C136,P001,3,2025-12-16
S03250,C974,P009,1,2025-05-08
S03251,C790,P018,3,2025-06-22
S03252,C585,P013,1,2025-11-12
S03253,C281,P012,3,2025-12-04
S03254,C257,P021,5,2025-01-07
S03255,C128,P010,5,2025-12-05
S03256,C329,P009,2,2025-08-16
S03257,C474,P001,4,2025-01-05
S03258,C478,P002,3,2025-09-03
S03259,C654,P018,2,2025-07-29
S03260,C060,P019,1,2025-05-22
S03261,C919,P020,5,2025-06-10
S03262,C977,P003,4,2025-04-03
S03263,C265,P009,3,2025-09-11
S03264,C131,P008,2,2025-03-17
S03265,C893,P020,1,2025-04-30
S03266,C118,P021,1,2025-04-05
S03267,C701,P017,4,2025-10-24
S03268,C325,P002,5,2025-04-27
S03269,C063,P001,3,2025-05-12
S03270,C017,P022,3,2025-10-04
S03271,C736,P002,5,2025-05-01
S03272,C359,P004,1,2025-09-17
S03273,C455,P004,5,2025-02-09
S03274,C243,P007,3,2025-10-20
S03275,C381,P022,4,2025-02-06
S03276,C658,P014,3,2025-03-15
S03277,C026,P011,5,2025-07-04
S03278,C344,P014,3,2025-08-29
S03279,C966,P010,5,2025-01-16
S03280,C165,P012,1,2025-05-29
S03281,C953,P005,5,2025-01-14
S03282,C109,P020,2,2025-06-10
S03283,C524,P001,5,2025-10-25
S03284,C730,P012,2,2025-07-13
S03285,C851,P019,1,2025-12-03
S03286,C744,P005,4,2025-11-29
S03287,C081,P003,2,2025-10-17
S03288,C516,P019,5,2025-08-03
S03289,C552,P004,5,2025-01-27
S03290,C622,P016,5,2025-09-24
S03291,C452,P011,3,2025-04-10
S03292,C857,P019,3,2025-05-05
S03293,C337,P008,3,2025-04-29
S03294,C467,P011,1,2025-12-21
S03295,C247,P015,4,2025-07-05
S03296,C082,P012,5,2025-09-16
S03297,C079,P012,4,2025-11-06
S03298,C236,P015,4,2025-04-28
S03299,C584,P005,5,2025-05-06
S03300,C796,P014,5,2025-12-07
S03301,C142,P020,3,2025-05-27
S03302,C350,P011,1,2025-02-11
S03303,C419,P014,5,2025-03-17
S03304,C590,P016,2,2025-04-03
S03305,C898,P015,1,2025-03-27
S03306,C124,P014,3,2025-10-11
S03307,C729,P016,1,2025-03-06
S03308,C891,P002,4,2025-01-13
S03309,C707,P006,1,2025-03-09
S03310,C528,P017,4,2025-08-05
S03311,C363,P005,4,2025-12-23
S03312,C571,P008,3,2025-03-02
S03313,C345,P011,5,2025-11-08
S03314,C632,P004,1,2025-02-07
S03315,C757,P012,4,2025-07-29
S03316,C646,P015,4,2025-05-29
S03317,C776,P016,2,2025-04-04
S03318,C742,P019,5,2025-02-12
S03319,C156,P001,5,2025-10-31
S03320,C379,P022,4,2025-07-14
S03321,C329,P015,2,2025-09-18
S03322,C740,P019,3,2025-02-19
S03323,C238,P010,4,2025-06-24
S03324,C050,P019,5,2025-09-26
S03325,C594,P017,4,2025-05-27
S03326,C331,P013,3,2025-04-02
S03327,C977,P005,1,2025-04-18
S03328,C441,P017,3,2025-10-22
S03329,C901,P020,3,2025-02-20
S03330,C356,P010,2,2025-03-02
S03331,C295,P009,4,2025-08-13
S03332,C230,P006,3,2025-05-13
S03333,C621,P004,2,2025-12-08
S03334,C286,P005,1,2025-04-16
S03335,C566,P017,2,2025-01-15
S03336,C613,P002,5,2025-10-03
S03337,C819,P007,1,2025-09-08
S03338,C853,P001,3,2025-04-15
S03339,C289,P019,4,2025-08-16
S03340,C534,P005,4,2025-06-01
S03341,C941,P004,1,2025-08-16
S03342,C911,P014,4,2025-05-15
S03343,C089,P005,3,2025-12-09
S03344,C120,P012,1,2025-04-24
S03345,C745,P003,3,2025-03-22
S03346,C520,P011,3,2025-08-21
S03347,C646,P017,1,2025-12-28
S03348,C705,P011,1,2025-08-10
S03349,C103,P001,5,2025-06-12
S03350,C195,P018,1,2025-11-21
S03351,C643,P001,2,2025-03-12
S03352,C601,P013,2,2025-12-11
S03353,C201,P009,4,2025-03-19
S03354,C497,P006,4,2025-05-25
S03355,C135,P007,1,2025-09-22
S03356,C878,P007,1,2025-08-11
S03357,C069,P016,5,2025-11-09
S03358,C214,P001,2,2025-01-20
S03359,C429,P001,3,2025-11-11
S03360,C390,P021,5,2025-05-01
S03361,C654,P012,4,2025-09-29
S03362,C673,P006,3,2025-04-29
S03363,C897,P010,4,2025-09-08
S03364,C816,P021,4,2025-11-03
S03365,C366,P018,4,2025-06-01
S03366,C099,P008,1,2025-05-28
S03367,C430,P015,3,2025-05-07
S03368,C679,P014,1,2025-04-01
S03369,C476,P011,1,2025-06-27
S03370,C714,P013,2,2025-09-05
S03371,C861,P016,5,2025-07-30
S03372,C704,P008,1,2025-05-29
S03373,C275,P017,2,2025-07-29
S03374,C063,P018,3,2025-05-14
S03375,C692,P011,4,2025-07-20
S03376,C829,P015,4,2025-07-24
S03377,C267,P002,3,2025-09-06
S03378,C746,P008,3,2025-11-22
S03379,C839,P002,3,2025-08-18
S03380,C420,P008,5,2025-03-27
S03381,C549,P007,1,2025-11-11
S03382,C626,P011,2,2025-11-06
S03383,C553,P001,1,2025-07-14
S03384,C093,P001,3,2025-06-30
S03385,C786,P018,1,2025-12-02
S03386,C051,P017,2,2025-07-05
S03387,C549,P007,2,2025-10-02
S03388,C406,P001,2,2025-05-29
S03389,C821,P006,3,2025-06-19
S03390,C424,P007,5,2025-05-08
S03391,C963,P001,1,2025-01-11
S03392,C774,P017,1,2025-09-14
S03393,C408,P016,1,2025-03-22
S03394,C290,P010,1,2025-04-28
S03395,C647,P001,2,2025-01-18
S03396,C279,P004,4,2025-12-02
S03397,C411,P005,3,2025-02-13
S03398,C079,P003,5,2025-12-27
S03399,C781,P014,1,2025-01-08
S03400,C761,P018,5,2025-03-19
S03401,C098,P019,4,2025-04-10
S03402,C852,P020,3,2025-06-15
S03403,C436,P017,1,2025-06-04
S03404,C281,P015,2,2025-02-21
S03405,C271,P021,5,2025-08-30
S03406,C386,P010,4,2025-02-17
S03407,C228,P014,5,2025-05-23
S03408,C495,P010,5,2025-09-17
S03409,C251,P013,1,2025-09-12
S03410,C746,P013,3,2025-10-07
S03411,C732,P004,4,2025-04-25
S03412,C592,P001,4,2025-04-29
S03413,C458,P012,4,2025-10-16
S03414,C112,P021,3,2025-06-20
S03415,C148,P021,1,2025-02-18
S03416,C575,P006,2,2025-09-08
S03417,C608,P008,1,2025-03-14
S03418,C413,P020,4,2025-09-25
S03419,C741,P019,2,2025-01-31
S03420,C786,P016,3,2025-07-30
S03421,C319,P011,2,2025-01-19
S03422,C330,P001,5,2025-11-03
S03423,C417,P001,3,2025-12-20
S03424,C215,P018,4,2025-10-07
S03425,C512,P011,2,2025-06-14
S03426,C473,P001,4,2025-09-21
S03427,C569,P003,1,2025-08-06
S03428,C717,P003,4,2025-03-07
S03429,C776,P001,2,2025-09-24
S03430,C767,P004,2,2025-04-12
S03431,C449,P004,1,2025-08-06
S03432,C508,P006,5,2025-09-07
S03433,C144,P018,4,2025-07-24
S03434,C010,P010,1,2025-08-11
S03435,C302,P022,3,2025-09-25
S03436,C331,P020,3,2025-10-16
S03437,C666,P006,2,2025-05-29
S03438,C536,P022,2,2025-11-11
S03439,C975,P001,3,2025-09-23
S03440,C620,P009,4,2025-08-25
S03441,C216,P011,2,2025-03-26
S03442,C537,P001,4,2025-01-06
S03443,C326,P014,2,2025-03-18
S03444,C482,P003,1,2025-06-09
S03445,C719,P007,2,2025-12-22
S03446,C097,P018,4,2025-06-19
S03447,C097,P002,5,2025-08-28
S03448,C609,P006,1,2025-06-29
S03449,C652,P018,2,2025-06-26
S03450,C644,P001,2,2025-05-21
S03451,C292,P014,5,2025-06-06
S03452,C377,P020,4,2025-05-11
S03453,C575,P018,2,2025-02-09
S03454,C607,P005,1,2025-04-21
S03455,C287,P006,3,2025-10-16
S03456,C105,P005,5,2025-10-28
S03457,C661,P013,3,2025-10-22
S03458,C791,P019,5,2025-05-22
S03459,C990,P020,4,2025-04-18
S03460,C173,P001,2,2025-04-21
S03461,C094,P020,2,2025-03-15
S03462,C169,P016,1,2025-06-15
S03463,C080,P002,2,2025-09-19
